experiment_idx,weights,weights_str,cv_score,test_roc_auc,test_accuracy,test_f1,test_precision,test_recall,threshold,train_pos_rate,test_pos_rate,weight_fare_efficiency,weight_time_efficiency,weight_distance_score,weight_time_premium,weight_rating_bonus,weight_wait_penalty,weight_duration_efficiency
68,"[0.4051947945118736, 0.027173209256974657, 0.13599867622697454, 0.1312137029920512, 0.03889804996428965, 0.23150251181355344, 0.030019055234282853]","0.405,0.027,0.136,0.131,0.039,0.232,0.030",0.9619903962885884,0.9601241539859277,0.8868279569892473,0.886025231468948,0.8840626688276607,0.8879965270240938,0.4607972682825721,0.5,0.4953763440860215,0.4051947945118736,0.027173209256974657,0.13599867622697454,0.1312137029920512,0.03889804996428965,0.23150251181355344,0.030019055234282853
69,"[0.20367088240998288, 0.2084720859934045, 0.014586430721361843, 0.011667079874861716, 0.4237411313293556, 0.042473619528194055, 0.09538877014283932]","0.204,0.208,0.015,0.012,0.424,0.042,0.095",0.9542735576367211,0.9556452715622061,0.8763978494623655,0.8744470536835782,0.8786215978928885,0.8703119904337427,0.5377967574204066,0.5,0.4945698924731183,0.20367088240998288,0.2084720859934045,0.014586430721361843,0.011667079874861716,0.4237411313293556,0.042473619528194055,0.09538877014283932
70,"[0.08955925931824217, 0.18549786720309913, 0.15101469959134967, 0.33341140858160845, 0.02746445986634701, 0.15044066219089036, 0.06261164324846333]","0.090,0.185,0.151,0.333,0.027,0.150,0.063",0.942511450023124,0.9402046951593137,0.8598924731182795,0.8571585178688884,0.8660832964111652,0.8484157986111112,0.4461167269038792,0.5,0.49548387096774194,0.08955925931824217,0.18549786720309913,0.15101469959134967,0.33341140858160845,0.02746445986634701,0.15044066219089036,0.06261164324846333
71,"[0.09613231809778612, 0.5573728836451296, 0.0727763980890716, 0.1585644808997695, 0.0860953698025945, 0.026417671055679163, 0.0026408784099693685]","0.096,0.557,0.073,0.159,0.086,0.026,0.003",0.9649846658573246,0.9649220672572487,0.8890322580645161,0.885891198584697,0.9010346378767431,0.8712483688560244,0.4946929128200634,0.5,0.4944086021505376,0.09613231809778612,0.5573728836451296,0.0727763980890716,0.1585644808997695,0.0860953698025945,0.026417671055679163,0.0026408784099693685
72,"[0.3564523867328871, 0.021854489090912387, 0.044849541075230044, 0.20866225802778446, 0.08534023056198801, 0.13984155790547334, 0.1429995366057247]","0.356,0.022,0.045,0.209,0.085,0.140,0.143",0.955192923314834,0.9557125560788635,0.8801075268817204,0.8782751091703057,0.8799081264355244,0.8766481420943664,0.4569059846539656,0.5,0.49338709677419357,0.3564523867328871,0.021854489090912387,0.044849541075230044,0.20866225802778446,0.08534023056198801,0.13984155790547334,0.1429995366057247
73,"[0.002370645966807779, 0.21651510523288128, 0.3979872347616063, 0.06717211541956393, 0.04053098253237124, 0.2228139209595332, 0.052609995127236305]","0.002,0.217,0.398,0.067,0.041,0.223,0.053",0.8849495136721007,0.882602867581111,0.8297849462365592,0.8285497671396079,0.8225806451612904,0.8346061531747764,0.49035787015744176,0.5,0.4927956989247312,0.002370645966807779,0.21651510523288128,0.3979872347616063,0.06717211541956393,0.04053098253237124,0.2228139209595332,0.052609995127236305
74,"[0.10428919720254698, 0.22164468441758686, 0.04614912035099488, 0.206314545534103, 0.12248580876345685, 0.10996321058475238, 0.18915343314655894]","0.104,0.222,0.046,0.206,0.122,0.110,0.189",0.8836358719216095,0.8849758022483917,0.7955376344086021,0.7888278083180632,0.8052375014170728,0.773073574227253,0.4591929660226889,0.5,0.4939784946236559,0.10428919720254698,0.22164468441758686,0.04614912035099488,0.206314545534103,0.12248580876345685,0.10996321058475238,0.18915343314655894
75,"[0.006590461221179583, 0.16831187191246919, 0.10168838974709535, 0.14816682231360456, 0.1903549758803682, 0.11606756287414934, 0.2688199160511338]","0.007,0.168,0.102,0.148,0.190,0.116,0.269",0.7814218081570123,0.7794060225757322,0.7039784946236559,0.6960362150822568,0.7078374129800135,0.684622067767159,0.46670789046303496,0.5,0.4950537634408602,0.006590461221179583,0.16831187191246919,0.10168838974709535,0.14816682231360456,0.1903549758803682,0.11606756287414934,0.2688199160511338
76,"[0.06371500791573147, 0.1012619292252561, 0.11748888204338259, 0.04893020190652015, 0.17514305119829532, 0.21225983691778902, 0.2812010907930254]","0.064,0.101,0.117,0.049,0.175,0.212,0.281",0.7460938439414961,0.748416051626718,0.6844623655913978,0.6798669066710303,0.6787931597865157,0.6809440559440559,0.4596048347129231,0.5,0.4920430107526882,0.06371500791573147,0.1012619292252561,0.11748888204338259,0.04893020190652015,0.17514305119829532,0.21225983691778902,0.2812010907930254
77,"[0.051496909386902136, 0.22242685800048043, 0.30762355404055514, 0.010686606250014647, 0.12787323802029488, 0.21315890816702673, 0.06673392613472594]","0.051,0.222,0.308,0.011,0.128,0.213,0.067",0.887058409931784,0.8845647585133064,0.8082258064516129,0.8063623038922968,0.7992037017109652,0.8136503067484663,0.4972728775057747,0.5,0.490752688172043,0.051496909386902136,0.22242685800048043,0.30762355404055514,0.010686606250014647,0.12787323802029488,0.21315890816702673,0.06673392613472594
78,"[0.1936667773491803, 0.13643818833578297, 0.019988532290065933, 0.06286663602852777, 0.3532021327414819, 0.08405070052463763, 0.14978703273032348]","0.194,0.136,0.020,0.063,0.353,0.084,0.150",0.9262212033183026,0.928431539562707,0.8403225806451613,0.8381471389645777,0.8398864132809087,0.8364150532956276,0.5117612606812896,0.5,0.4943010752688172,0.1936667773491803,0.13643818833578297,0.019988532290065933,0.06286663602852777,0.3532021327414819,0.08405070052463763,0.14978703273032348
79,"[0.45198920656853503, 0.10832686500455004, 0.017733759858856397, 0.0453267609781166, 0.12119794470271911, 0.10721242022741283, 0.14821304265981008]","0.452,0.108,0.018,0.045,0.121,0.107,0.148",0.9673797982425715,0.9666658301830281,0.8983870967741936,0.8967664409001529,0.8983366163274239,0.8952017448200654,0.4845495003805665,0.5,0.493010752688172,0.45198920656853503,0.10832686500455004,0.017733759858856397,0.0453267609781166,0.12119794470271911,0.10721242022741283,0.14821304265981008
80,"[0.09673130661240999, 0.11152254384536647, 0.07821246968675953, 0.20981978195264553, 0.2651845056937884, 0.0957337093215027, 0.14279568288752742]","0.097,0.112,0.078,0.210,0.265,0.096,0.143",0.9178221579084287,0.9196789459694238,0.8311290322580646,0.8289122501225556,0.8346862659060992,0.8232175700530131,0.48639687797073783,0.5,0.49693548387096775,0.09673130661240999,0.11152254384536647,0.07821246968675953,0.20981978195264553,0.2651845056937884,0.0957337093215027,0.14279568288752742
81,"[0.09057132575958377, 0.025359472553665746, 0.14798374725889077, 0.4554302834043744, 0.02813411755066009, 0.07702167586835638, 0.1754993776044688]","0.091,0.025,0.148,0.455,0.028,0.077,0.175",0.9564806986356805,0.9550568047963292,0.8809139784946236,0.8786766719614394,0.8900355082112739,0.867604110329908,0.43242121833797253,0.5,0.4970430107526882,0.09057132575958377,0.025359472553665746,0.14798374725889077,0.4554302834043744,0.02813411755066009,0.07702167586835638,0.1754993776044688
82,"[0.09002346071192648, 0.008399222085976512, 0.6513360084573292, 0.12180876355645752, 0.04579210663906983, 0.07802189396237394, 0.004618544586866652]","0.090,0.008,0.651,0.122,0.046,0.078,0.005",0.9920407200254365,0.9918130221332032,0.9593010752688172,0.9590877155055937,0.9616343340197248,0.9565545493747305,0.5058026059876929,0.5,0.49870967741935485,0.09002346071192648,0.008399222085976512,0.6513360084573292,0.12180876355645752,0.04579210663906983,0.07802189396237394,0.004618544586866652
83,"[0.10617933063869474, 0.21706610755953648, 0.10644076021287795, 0.19584530691714933, 0.08908941378725001, 0.19213442852328952, 0.093244652361202]","0.106,0.217,0.106,0.196,0.089,0.192,0.093",0.907912377876055,0.9078542951298793,0.8196774193548387,0.8143062783744879,0.8250869516436665,0.8038036943928298,0.456273298212885,0.5,0.4918817204301075,0.10617933063869474,0.21706610755953648,0.10644076021287795,0.19584530691714933,0.08908941378725001,0.19213442852328952,0.093244652361202
84,"[0.08285158926753956, 0.1557851053160206, 0.3558924002226406, 0.0436007571182038, 0.2791715091838094, 0.009079364188329688, 0.07361927470345628]","0.083,0.156,0.356,0.044,0.279,0.009,0.074",0.9389527221355071,0.9388029322633167,0.8651612903225806,0.8636808348733558,0.860127747104038,0.867263399192228,0.5551170089366262,0.5,0.49252688172043013,0.08285158926753956,0.1557851053160206,0.3558924002226406,0.0436007571182038,0.2791715091838094,0.009079364188329688,0.07361927470345628
85,"[0.06778735202839624, 0.08326073299174967, 0.17821931752021203, 0.047651233338891395, 0.4054003011589093, 0.0766176509008453, 0.14106341206099604]","0.068,0.083,0.178,0.048,0.405,0.077,0.141",0.9252819726268934,0.9240774684728565,0.8388172043010753,0.8390076253893245,0.8314176245210728,0.8467374810318664,0.535392575003509,0.5,0.4960215053763441,0.06778735202839624,0.08326073299174967,0.17821931752021203,0.047651233338891395,0.4054003011589093,0.0766176509008453,0.14106341206099604
86,"[0.08932828684073953, 0.07402880065326171, 0.05778082727419899, 0.0024481015021381555, 0.3945962823182455, 0.1046251989998855, 0.27719250241153054]","0.089,0.074,0.058,0.002,0.395,0.105,0.277",0.8305240923806221,0.8283746051274461,0.7403763440860215,0.7420819313144261,0.7310323055877092,0.753470715835141,0.5083168602951753,0.5,0.4956989247311828,0.08932828684073953,0.07402880065326171,0.05778082727419899,0.0024481015021381555,0.3945962823182455,0.1046251989998855,0.27719250241153054
87,"[0.3906426811838125, 0.14965310503515367, 0.04628861753421555, 0.06126326259467704, 0.009628051860557315, 0.22896950410317535, 0.11355477768840859]","0.391,0.150,0.046,0.061,0.010,0.229,0.114",0.9477033327552318,0.9463302734417709,0.8700537634408602,0.867829605730847,0.8723614775725593,0.8633445762158634,0.45410863312959987,0.5,0.49413978494623656,0.3906426811838125,0.14965310503515367,0.04628861753421555,0.06126326259467704,0.009628051860557315,0.22896950410317535,0.11355477768840859
88,"[0.3296276278155858, 0.29069784931703546, 0.004924843855444633, 0.2117267813173563, 0.0175117268311041, 0.009169032778926701, 0.1363421380845469]","0.330,0.291,0.005,0.212,0.018,0.009,0.136",0.9583499537518788,0.9581791524590275,0.8818817204301075,0.8790797512246133,0.8920911528150134,0.8664424433112726,0.4717946896557335,0.5,0.49553763440860216,0.3296276278155858,0.29069784931703546,0.004924843855444633,0.2117267813173563,0.0175117268311041,0.009169032778926701,0.1363421380845469
89,"[0.08496672873199144, 0.21995093542216715, 0.4566095876981197, 0.07680764497805499, 0.12895900677752276, 0.0004364571965664048, 0.032269639195577626]","0.085,0.220,0.457,0.077,0.129,0.000,0.032",0.939445239334027,0.9376387970147532,0.8797849462365591,0.8787287124416965,0.8755944660613921,0.8818854779011539,0.5539854746683489,0.5,0.4938709677419355,0.08496672873199144,0.21995093542216715,0.4566095876981197,0.07680764497805499,0.12895900677752276,0.0004364571965664048,0.032269639195577626
90,"[0.15310809748950321, 0.0017067277588509622, 0.14309652224743974, 0.13554394500121425, 0.013287470919609027, 0.35504242449846196, 0.19821481208492087]","0.153,0.002,0.143,0.136,0.013,0.355,0.198",0.7926989969938723,0.788577840145029,0.7201612903225807,0.7172578630017926,0.7151213171577123,0.7194072136863899,0.41609930587625843,0.5,0.49338709677419357,0.15310809748950321,0.0017067277588509622,0.14309652224743974,0.13554394500121425,0.013287470919609027,0.35504242449846196,0.19821481208492087
91,"[0.2645386538945597, 0.018344265020443992, 0.1548687669688508, 0.04638863373090146, 0.3361202282563881, 0.07334033864079557, 0.10639911348806037]","0.265,0.018,0.155,0.046,0.336,0.073,0.106",0.9666968833102093,0.9678379804451406,0.8982258064516129,0.8969908037220439,0.8930545021129049,0.9009619588981198,0.5270663939484129,0.5,0.4918279569892473,0.2645386538945597,0.018344265020443992,0.1548687669688508,0.04638863373090146,0.3361202282563881,0.07334033864079557,0.10639911348806037
92,"[0.07969834446449368, 0.15737733044948024, 0.3409254476276423, 0.26001354726227693, 0.0034256635002756545, 0.008768471776199212, 0.14979119491963222]","0.080,0.157,0.341,0.260,0.003,0.009,0.150",0.9188793863452421,0.9201602731616167,0.8339784946236559,0.8328280640970117,0.8313878080415046,0.8342733188720174,0.48896236236374613,0.5,0.4956989247311828,0.07969834446449368,0.15737733044948024,0.3409254476276423,0.26001354726227693,0.0034256635002756545,0.008768471776199212,0.14979119491963222
93,"[0.17322107647980303, 0.10737589417415011, 0.02305445819400661, 0.18662608773628367, 0.38775651476210043, 0.047188004928996316, 0.07477796372465985]","0.173,0.107,0.023,0.187,0.388,0.047,0.075",0.9671686647300266,0.9678937577105092,0.8955913978494624,0.8951290636137812,0.8961937716262975,0.894066882416397,0.5170595139798456,0.5,0.49838709677419357,0.17322107647980303,0.10737589417415011,0.02305445819400661,0.18662608773628367,0.38775651476210043,0.047188004928996316,0.07477796372465985
94,"[0.2540887143607073, 0.1497469568436694, 0.1834153650329229, 0.154156719161788, 0.08737616105177973, 0.025795436793371675, 0.14542064675576108]","0.254,0.150,0.183,0.154,0.087,0.026,0.145",0.9522721087698001,0.9517786705173404,0.8731182795698925,0.8712493180578287,0.8683123096998695,0.8742062623166192,0.49510970842812363,0.5,0.4910752688172043,0.2540887143607073,0.1497469568436694,0.1834153650329229,0.154156719161788,0.08737616105177973,0.025795436793371675,0.14542064675576108
95,"[0.28962026037772354, 0.051845485749158794, 0.036024722687785914, 0.20743519762227852, 0.06903545557059682, 0.1909843406058806, 0.1550545373865758]","0.290,0.052,0.036,0.207,0.069,0.191,0.155",0.9212813836859752,0.920678434320074,0.835752688172043,0.8322258223955187,0.841047841047841,0.8235869565217391,0.44378800328673207,0.5,0.4946236559139785,0.28962026037772354,0.051845485749158794,0.036024722687785914,0.20743519762227852,0.06903545557059682,0.1909843406058806,0.1550545373865758
96,"[0.1372271792618655, 0.042977386170517766, 0.10087157460323778, 0.34283844351424675, 0.16037268531453355, 0.14423279207807477, 0.07147993905752384]","0.137,0.043,0.101,0.343,0.160,0.144,0.071",0.9567300302058042,0.9553399835344505,0.8759677419354839,0.87383100902379,0.8813017098731385,0.8664859002169197,0.4566973561732759,0.5,0.4956989247311828,0.1372271792618655,0.042977386170517766,0.10087157460323778,0.34283844351424675,0.16037268531453355,0.14423279207807477,0.07147993905752384
97,"[0.3070432770767177, 0.19294289225541483, 0.04725839411781628, 0.09331224751252472, 0.04497657643299146, 0.2879034498262764, 0.026563162778258483]","0.307,0.193,0.047,0.093,0.045,0.288,0.027",0.9325548220892589,0.9331321307107263,0.8516666666666667,0.8486643628983599,0.8552791597567717,0.8421510994992379,0.45143632819925483,0.5,0.4938709677419355,0.3070432770767177,0.19294289225541483,0.04725839411781628,0.09331224751252472,0.04497657643299146,0.2879034498262764,0.026563162778258483
98,"[0.011361799788052383, 0.026447493802470773, 0.05831830778961994, 0.021553588777857197, 0.16078043972043482, 0.09482777793269238, 0.6267105921888725]","0.011,0.026,0.058,0.022,0.161,0.095,0.627",0.5777181502196784,0.5767257973507973,0.5551075268817204,0.5664588463352019,0.5489996953386819,0.5850649350649351,0.42679612444106885,0.5,0.4967741935483871,0.011361799788052383,0.026447493802470773,0.05831830778961994,0.021553588777857197,0.16078043972043482,0.09482777793269238,0.6267105921888725
99,"[0.3184216770288412, 0.06690460808054643, 0.05935201171962184, 0.01116827563284636, 0.15379573012898284, 0.32892668753206566, 0.06143100987709574]","0.318,0.067,0.059,0.011,0.154,0.329,0.061",0.8929984897097929,0.8936993711507017,0.8088709677419355,0.8060873834069711,0.8056918547595682,0.806483300589391,0.4597358578835823,0.5,0.4925806451612903,0.3184216770288412,0.06690460808054643,0.05935201171962184,0.01116827563284636,0.15379573012898284,0.32892668753206566,0.06143100987709574
100,"[0.14357593861588938, 0.0018999325147366411, 0.6713075897663289, 0.009648636403932627, 0.13738514002224694, 0.004952505982815657, 0.03123025669404994]","0.144,0.002,0.671,0.010,0.137,0.005,0.031",0.9937571106486299,0.9936179650649742,0.9633870967741935,0.9630192777626935,0.9636995978697968,0.9623399175168222,0.5174195839347209,0.5,0.4953763440860215,0.14357593861588938,0.0018999325147366411,0.6713075897663289,0.009648636403932627,0.13738514002224694,0.004952505982815657,0.03123025669404994
101,"[0.09967659186947908, 0.263023948079352, 0.016548281581094133, 0.11172082775765041, 0.060260913812992055, 0.030189150936965774, 0.4185802859624666]","0.100,0.263,0.017,0.112,0.060,0.030,0.419",0.7551427874609782,0.7555999954857022,0.6864516129032258,0.6632016632016632,0.7078402366863905,0.6238591916558018,0.445243946199813,0.5,0.49483870967741933,0.09967659186947908,0.263023948079352,0.016548281581094133,0.11172082775765041,0.060260913812992055,0.030189150936965774,0.4185802859624666
102,"[0.18123104531901166, 0.0369320158788381, 0.21589632911902518, 0.07380532574367148, 0.0004162374611143154, 0.04145980170888567, 0.4502592447694536]","0.181,0.037,0.216,0.074,0.000,0.041,0.450",0.7837862288992948,0.7871198077268788,0.7233870967741935,0.7208507406000759,0.7141474951623307,0.7276810165406945,0.45840154901530156,0.5,0.4908064516129032,0.18123104531901166,0.0369320158788381,0.21589632911902518,0.07380532574367148,0.0004162374611143154,0.04145980170888567,0.4502592447694536
103,"[0.0003665751178149931, 0.10077266029967273, 0.14789192290571404, 0.06304082620298254, 0.16993796187589724, 0.3858350747877946, 0.1321549788101238]","0.000,0.101,0.148,0.063,0.170,0.386,0.132",0.7231752876055034,0.7190932336608081,0.6662903225806451,0.6647945131500783,0.6626116912477124,0.6669917641959254,0.435980474276781,0.5,0.49612903225806454,0.0003665751178149931,0.10077266029967273,0.14789192290571404,0.06304082620298254,0.16993796187589724,0.3858350747877946,0.1321549788101238
104,"[0.07454734933985267, 0.019248890608986848, 0.08018089134358172, 0.2943736729265166, 0.07400572450466462, 0.09253120303156387, 0.3651122682448337]","0.075,0.019,0.080,0.294,0.074,0.093,0.365",0.7998341426754537,0.7966637719124031,0.7204301075268817,0.7139084507042254,0.7279255020756199,0.7004210299039189,0.4324002406501983,0.5,0.498010752688172,0.07454734933985267,0.019248890608986848,0.08018089134358172,0.2943736729265166,0.07400572450466462,0.09253120303156387,0.3651122682448337
105,"[0.09663745863360526, 0.010905101221590859, 0.508041284109809, 0.16712174056266285, 0.03455922391100858, 0.021220628942470333, 0.1615145626188532]","0.097,0.011,0.508,0.167,0.035,0.021,0.162",0.963941434703434,0.9624694580195574,0.917258064516129,0.9166982408660351,0.9143720980455674,0.9190362491860212,0.5177111826784071,0.5,0.4953763440860215,0.09663745863360526,0.010905101221590859,0.508041284109809,0.16712174056266285,0.03455922391100858,0.021220628942470333,0.1615145626188532
106,"[0.5216142296645256, 0.01031583012600734, 0.024197090805786303, 0.03710401522262534, 0.05647969188667276, 0.3315144078222102, 0.01877473447217228]","0.522,0.010,0.024,0.037,0.056,0.332,0.019",0.9402783486530234,0.9380025935657685,0.8614516129032258,0.8596328776077128,0.8599607672188317,0.8593052379396712,0.44695981095586673,0.5,0.49370967741935484,0.5216142296645256,0.01031583012600734,0.024197090805786303,0.03710401522262534,0.05647969188667276,0.3315144078222102,0.01877473447217228
107,"[0.18253083443021323, 0.24092505368703448, 0.4779746155339972, 0.0009371586257363781, 0.02070737828210608, 0.07023767114595204, 0.0066872882949606475]","0.183,0.241,0.478,0.001,0.021,0.070,0.007",0.9527262436408833,0.9488735831344309,0.8919892473118279,0.89086859688196,0.887638016886772,0.8941227783229746,0.5476637689121702,0.5,0.49306451612903224,0.18253083443021323,0.24092505368703448,0.4779746155339972,0.0009371586257363781,0.02070737828210608,0.07023767114595204,0.0066872882949606475
108,"[0.30549006511782506, 0.24918957686631465, 0.05076416069080152, 0.14833927536505498, 0.15385865571031843, 0.05606785256601403, 0.0362904136836713]","0.305,0.249,0.051,0.148,0.154,0.056,0.036",0.9798067370505261,0.9792962672263071,0.9178494623655914,0.9163747810858144,0.9163747810858144,0.9163747810858144,0.49993049825847236,0.5,0.49118279569892476,0.30549006511782506,0.24918957686631465,0.05076416069080152,0.14833927536505498,0.15385865571031843,0.05606785256601403,0.0362904136836713
109,"[0.2631533732936708, 0.07848081681337711, 0.325554486381149, 0.13257007242542126, 0.08976708932093445, 0.06556634368006883, 0.044907818085378436]","0.263,0.078,0.326,0.133,0.090,0.066,0.045",0.9703998366863222,0.9686005398786832,0.9101612903225806,0.9095730288435522,0.905603448275862,0.9135775627785628,0.5184269239165678,0.5,0.4945698924731183,0.2631533732936708,0.07848081681337711,0.325554486381149,0.13257007242542126,0.08976708932093445,0.06556634368006883,0.044907818085378436
110,"[0.033467185690260935, 0.0016134634941769393, 0.047126246512297076, 0.00277444609143087, 0.03797978510372992, 0.5017491567475462, 0.37528971636055797]","0.033,0.002,0.047,0.003,0.038,0.502,0.375",0.5593429551104173,0.5495830182343326,0.5376881720430108,0.5352143127398519,0.5329386437029063,0.5375094995114537,0.3764503291151172,0.5,0.4952150537634409,0.033467185690260935,0.0016134634941769393,0.047126246512297076,0.00277444609143087,0.03797978510372992,0.5017491567475462,0.37528971636055797
111,"[0.28875612095598063, 0.048089096267507125, 0.3583430147197154, 0.13803290988412287, 0.0053947938869960315, 0.03151187521345263, 0.1298721890722252]","0.289,0.048,0.358,0.138,0.005,0.032,0.130",0.969082075962539,0.9673464230627841,0.9093010752688172,0.9087071811245198,0.9060105751591669,0.9114198871037776,0.5122279750628024,0.5,0.49526881720430105,0.28875612095598063,0.048089096267507125,0.3583430147197154,0.13803290988412287,0.0053947938869960315,0.03151187521345263,0.1298721890722252
112,"[0.04356993861305466, 0.029159189895476025, 0.35172831340087374, 0.0014670917785811494, 0.008671526826447305, 0.47944491377045106, 0.08595902571511603]","0.044,0.029,0.352,0.001,0.009,0.479,0.086",0.7889310324893051,0.7841446244158261,0.7766129032258065,0.7751745035441805,0.7756361667569031,0.7747133895738698,0.43827544030414034,0.5,0.49709677419354836,0.04356993861305466,0.029159189895476025,0.35172831340087374,0.0014670917785811494,0.008671526826447305,0.47944491377045106,0.08595902571511603
113,"[0.35916650935279687, 0.20534753537557288, 0.15344019732397057, 0.05713300222802185, 0.023006632518901986, 0.010363751423323077, 0.19154237177741285]","0.359,0.205,0.153,0.057,0.023,0.010,0.192",0.9530893744941611,0.9517044460402153,0.8717741935483871,0.8696507624200689,0.8636561007381676,0.8757292239955972,0.4960350151001075,0.5,0.4884408602150538,0.35916650935279687,0.20534753537557288,0.15344019732397057,0.05713300222802185,0.023006632518901986,0.010363751423323077,0.19154237177741285
114,"[0.04257578626159253, 0.08279403911713458, 0.3110660908343463, 0.016004491786404673, 0.4375237719846136, 0.027232707922791765, 0.08280311209311657]","0.043,0.083,0.311,0.016,0.438,0.027,0.083",0.9481975047693375,0.9477246381859028,0.8768279569892473,0.8761018874046833,0.8738806775272413,0.878334417696812,0.5656798906950657,0.5,0.4958064516129032,0.04257578626159253,0.08279403911713458,0.3110660908343463,0.016004491786404673,0.4375237719846136,0.027232707922791765,0.08280311209311657
115,"[0.008302413037981274, 0.2356461243323086, 0.3616653893659681, 0.13261180187780783, 0.11848574545754509, 0.02936747252668184, 0.11392105340170713]","0.008,0.236,0.362,0.133,0.118,0.029,0.114",0.8925424615562493,0.8938031468447241,0.8185483870967742,0.8169838945827232,0.8117456896551725,0.8222901429974894,0.5171438702092628,0.5,0.49252688172043013,0.008302413037981274,0.2356461243323086,0.3616653893659681,0.13261180187780783,0.11848574545754509,0.02936747252668184,0.11392105340170713
116,"[0.1469899257562427, 0.17763894166983307, 0.19925871096058817, 0.2061060488760644, 0.002435423156345759, 0.1460890419265817, 0.12148190765434413]","0.147,0.178,0.199,0.206,0.002,0.146,0.121",0.9239915994623656,0.9209102858006728,0.8344623655913979,0.831333881128458,0.8335713501043612,0.8291083916083916,0.4597430030234443,0.5,0.4920430107526882,0.1469899257562427,0.17763894166983307,0.19925871096058817,0.2061060488760644,0.002435423156345759,0.1460890419265817,0.12148190765434413
117,"[0.3318942826670442, 0.020292448108682345, 0.18077750572764723, 0.10304956149242912, 0.10554046965765085, 0.026180630301172878, 0.23226510204537332]","0.332,0.020,0.181,0.103,0.106,0.026,0.232",0.9479167642212973,0.9459436178294365,0.865,0.8635845058944966,0.8544399053966889,0.8729269632070291,0.4956262662273653,0.5,0.48951612903225805,0.3318942826670442,0.020292448108682345,0.18077750572764723,0.10304956149242912,0.10554046965765085,0.026180630301172878,0.23226510204537332
118,"[0.04771664833310171, 0.007341049161509948, 0.5026193122157196, 0.06291340433179468, 0.034432282443317926, 0.2193902480635213, 0.12558705545103482]","0.048,0.007,0.503,0.063,0.034,0.219,0.126",0.9414755210139901,0.9389210093192495,0.9133870967741935,0.9126118795768918,0.9112772180695483,0.9139504563233377,0.49451928090585845,0.5,0.49483870967741933,0.04771664833310171,0.007341049161509948,0.5026193122157196,0.06291340433179468,0.034432282443317926,0.2193902480635213,0.12558705545103482
119,"[0.20886131109567269, 0.009730321401170628, 0.1519233653419728, 0.29525479320000514, 0.0927972253751866, 0.19743505429283295, 0.04399792929315924]","0.209,0.010,0.152,0.295,0.093,0.197,0.044",0.9443329395016764,0.941677233604336,0.8561827956989247,0.8545642363942805,0.8572207678883071,0.8519241192411924,0.45335958638256857,0.5,0.4959677419354839,0.20886131109567269,0.009730321401170628,0.1519233653419728,0.29525479320000514,0.0927972253751866,0.19743505429283295,0.04399792929315924
120,"[0.030075379534907513, 0.43483702841163646, 0.1096669221659802, 0.1437267376648735, 0.07239603957792753, 0.13904684171240975, 0.07025105093226494]","0.030,0.435,0.110,0.144,0.072,0.139,0.070",0.9253190831309979,0.9249435257403658,0.8348387096774194,0.8285140113877414,0.8508369639990828,0.8073324630113142,0.4700640180874742,0.5,0.4941935483870968,0.030075379534907513,0.43483702841163646,0.1096669221659802,0.1437267376648735,0.07239603957792753,0.13904684171240975,0.07025105093226494
121,"[0.00867294582318516, 0.30514738686218795, 0.02864882024227933, 0.058826911903139004, 0.2975169725646627, 0.16773451809771525, 0.13345244450683078]","0.009,0.305,0.029,0.059,0.298,0.168,0.133",0.8740292880679847,0.8759764218015452,0.7865591397849462,0.7797381269418553,0.7976163450624291,0.7626438029086173,0.48889745929461736,0.5,0.4953763440860215,0.00867294582318516,0.30514738686218795,0.02864882024227933,0.058826911903139004,0.2975169725646627,0.16773451809771525,0.13345244450683078
122,"[0.23902626008397468, 0.01967754826224501, 0.07351315240297772, 0.06925955129159231, 0.384337026388639, 0.18991850448681943, 0.024267957083751807]","0.239,0.020,0.074,0.069,0.384,0.190,0.024",0.9470100300612787,0.9473938312563094,0.87,0.8691700032464019,0.8643994834266036,0.873993471164309,0.5118887161057515,0.5,0.49408602150537634,0.23902626008397468,0.01967754826224501,0.07351315240297772,0.06925955129159231,0.384337026388639,0.18991850448681943,0.024267957083751807
123,"[0.06553515145774258, 0.1814899236343941, 0.08582417986832369, 0.18327534894178713, 0.04429995316554858, 0.3520861926835733, 0.08748925024863065]","0.066,0.181,0.086,0.183,0.044,0.352,0.087",0.8115434298762862,0.8087432943142296,0.7293010752688172,0.7195767195767195,0.7402314655666323,0.7000433463372345,0.41889926599992566,0.5,0.49612903225806454,0.06553515145774258,0.1814899236343941,0.08582417986832369,0.18327534894178713,0.04429995316554858,0.3520861926835733,0.08748925024863065
124,"[0.027346128958516396, 0.4492762254311944, 0.189600755330294, 0.23978038999210233, 0.007346121599817105, 0.03423825485637938, 0.05241212383169643]","0.027,0.449,0.190,0.240,0.007,0.034,0.052",0.9401523369753729,0.9389788734870116,0.8546236559139785,0.8505086245024326,0.8623318385650224,0.8390052356020943,0.47736030497267895,0.5,0.49290322580645163,0.027346128958516396,0.4492762254311944,0.189600755330294,0.23978038999210233,0.007346121599817105,0.03423825485637938,0.05241212383169643
